,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
724,725,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26837.85926344042,56837.85926344042,"[[(1, 2), (2, 6)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
725,726,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26845.246989800857,56845.24698980086,"[[(3, 2), (5, 7)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)]]"
726,727,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26845.246989800828,56845.24698980083,"[[(3, 2), (4, 7)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)]]"
727,728,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26845.246989800886,56845.246989800886,"[[(3, 2), (4, 7)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
728,729,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26868.24790099854,56868.24790099854,"[[(3, 1), (5, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8)]]"
729,730,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26868.24790099854,56868.24790099854,"[[(3, 1), (5, 9)], [(7, 2), (3, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)]]"
730,731,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26868.24790099857,56868.24790099857,"[[(3, 1), (5, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
731,732,"['frag_04_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[8], [], []]",46889.499016891874,56889.499016891874,"[[(2, 2)], [(1, 1)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
732,733,"['frag_04_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[8], [], []]",46889.49901689193,56889.49901689193,"[[(2, 2)], [(1, 1)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
733,734,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46915.49882128395,56915.49882128395,"[[(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8)], [(2, 7), (1, 9)]]"
734,735,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46915.49882128395,56915.49882128395,"[[(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)], [(2, 7), (1, 9)]]"
735,736,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26919.590220284386,56919.590220284386,"[[(4, 7), (1, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
736,737,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36957.82927960483,56957.82927960483,"[[(5, 1), (7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)], [(2, 2), (1, 7)]]"
737,738,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36957.82927960483,56957.82927960483,"[[(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)], [(2, 2), (1, 7)]]"
738,739,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",26977.195509464218,56977.19550946422,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
739,740,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",26977.195509464218,56977.19550946422,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
740,741,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26999.642299731437,56999.64229973144,"[[(2, 1), (5, 2)], [(1, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8), (7, 9)]]"
741,742,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26999.642299731437,56999.64229973144,"[[(2, 1), (5, 2)], [(1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
742,743,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27005.519605324487,57005.51960532449,"[[(1, 5), (4, 7)], [(4, 1), (7, 2), (1, 3), (2, 4), (5, 6), (6, 8), (3, 9)]]"
743,744,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",37010.823862424964,57010.823862424964,"[[(4, 1), (7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)], [(2, 3), (1, 6)]]"
744,745,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27015.786318355997,57015.786318356,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
745,746,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27015.786318356026,57015.786318356026,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
746,747,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27019.14833379924,57019.14833379924,"[[(4, 1), (1, 5)], [(1, 2), (7, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
747,748,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",37025.49608682978,57025.49608682978,"[[(1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)], [(1, 1), (3, 2), (2, 9)]]"
748,749,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27029.29949283562,57029.29949283562,"[[(1, 5), (3, 6)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
749,750,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27038.653195192805,57038.653195192805,"[[(4, 1), (5, 6), (1, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
750,751,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47067.446113622806,57067.446113622806,"[[(5, 1), (1, 2), (3, 3), (6, 4), (7, 5), (4, 7), (2, 8)], [(2, 6), (1, 9)]]"
751,752,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47067.446113622806,57067.446113622806,"[[(5, 1), (1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)], [(2, 6), (1, 9)]]"
752,753,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27082.054309005704,57082.0543090057,"[[(2, 1), (1, 5), (3, 6)], [(7, 2), (1, 3), (6, 4), (5, 7), (2, 8), (3, 9)]]"
753,754,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27082.05430900576,57082.05430900576,"[[(2, 1), (1, 5), (3, 6)], [(7, 2), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
754,755,"['frag_09_c00001', 'frag_16_c00001']","[[6], [6]]",37089.2185516397,57089.2185516397,"[[(1, 1), (2, 2), (3, 9)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
755,756,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37096.4361604579,57096.4361604579,"[[(2, 2), (1, 7)], [(4, 1), (3, 3), (6, 4), (1, 5), (5, 6), (2, 8), (7, 9)]]"
756,757,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37096.4361604579,57096.4361604579,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
757,758,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37096.43616045799,57096.43616045799,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
758,759,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47105.204078679584,57105.204078679584,"[[(5, 1), (7, 2), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)], [(1, 3), (2, 6)]]"
759,760,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47105.204078679555,57105.204078679555,"[[(5, 1), (7, 2), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)], [(1, 3), (2, 6)]]"
760,761,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47106.062098016875,57106.062098016875,"[[(7, 3), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
761,762,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47106.062098016904,57106.062098016904,"[[(7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
762,763,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47116.68371157348,57116.68371157348,"[[(4, 1), (7, 2), (1, 3), (2, 4), (5, 6), (6, 8), (3, 9)], [(1, 5), (3, 7)]]"
763,764,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47116.68371157348,57116.68371157348,"[[(4, 1), (7, 2), (1, 3), (2, 4), (5, 6), (6, 8), (3, 9)], [(1, 5), (2, 7)]]"
764,765,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27118.675117135805,57118.675117135805,"[[(4, 1), (3, 2), (2, 8)], [(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (7, 9)]]"
765,766,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27118.675117135834,57118.675117135834,"[[(4, 1), (3, 2), (2, 8)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (7, 9)]]"
766,767,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47128.2531815462,57128.2531815462,"[[(7, 2), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8)], [(2, 1), (3, 6), (1, 9)]]"
767,768,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47128.2531815462,57128.2531815462,"[[(7, 2), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)], [(2, 1), (3, 6), (1, 9)]]"
768,769,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27134.139189234324,57134.13918923432,"[[(1, 5), (3, 6)], [(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
769,770,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27145.569686721137,57145.56968672114,"[[(3, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
770,771,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",57146.84719763891,57146.84719763891,"[[(1, 6), (2, 9)], [(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8)]]"
771,772,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",57146.84719763891,57146.84719763891,"[[(1, 6), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
772,773,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27164.491877525987,57164.49187752599,"[[(4, 1), (5, 7), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
773,774,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27167.658801677317,57167.65880167732,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (7, 9)]]"
774,775,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27176.733632415475,57176.733632415475,"[[(2, 1), (5, 2)], [(1, 3), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
775,776,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27176.733632415446,57176.733632415446,"[[(2, 1), (5, 2)], [(1, 3), (6, 4), (7, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
776,777,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47185.7089981217,57185.7089981217,"[[(5, 1), (1, 2), (7, 3), (6, 4), (4, 7), (2, 8), (3, 9)], [(1, 5), (2, 6)]]"
777,778,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47185.7089981217,57185.7089981217,"[[(5, 1), (1, 2), (7, 3), (2, 4), (4, 7), (6, 8), (3, 9)], [(1, 5), (2, 6)]]"
778,779,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27192.877651040035,57192.877651040035,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
779,780,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27192.877651040064,57192.877651040064,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
780,781,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",37196.78574401009,57196.78574401009,"[[(1, 5), (4, 6)], [(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
781,782,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27207.64323644372,57207.64323644372,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)]]"
782,783,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27207.64323644372,57207.64323644372,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)]]"
783,784,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47210.04377507826,57210.04377507826,"[[(4, 1), (1, 2), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)], [(1, 3), (2, 6)]]"
784,785,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47210.04377507826,57210.04377507826,"[[(4, 1), (1, 2), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)], [(1, 3), (2, 6)]]"
785,786,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27234.9701918074,57234.9701918074,"[[(1, 3), (4, 6)], [(5, 1), (7, 2), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
786,787,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27241.76483057122,57241.76483057122,"[[(3, 6), (1, 9)], [(4, 1), (1, 2), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8)]]"
787,788,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27241.76483057122,57241.76483057122,"[[(3, 6), (1, 9)], [(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
788,789,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27249.479719931318,57249.47971993132,"[[(3, 1), (1, 2), (2, 6)], [(1, 3), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)]]"
789,790,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27249.479719931318,57249.47971993132,"[[(3, 1), (1, 2), (2, 6)], [(1, 3), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
790,791,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37257.171475005365,57257.171475005365,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8)]]"
791,792,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37257.171475005365,57257.171475005365,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)]]"
792,793,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27262.99595744355,57262.99595744355,"[[(1, 2), (3, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
793,794,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27262.995957443578,57262.99595744358,"[[(1, 2), (3, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
794,795,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37273.52749314197,57273.52749314197,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
795,796,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37273.52749314194,57273.52749314194,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
796,797,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27289.16414959065,57289.16414959065,"[[(3, 1), (1, 5)], [(1, 2), (3, 3), (2, 4), (5, 6), (4, 7), (6, 8), (7, 9)]]"
797,798,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27295.766449819872,57295.76644981987,"[[(4, 1), (3, 2), (2, 8)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (3, 9)]]"
798,799,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27295.766449819872,57295.76644981987,"[[(4, 1), (3, 2), (2, 8)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (3, 9)]]"
799,800,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27322.661019405175,57322.661019405175,"[[(3, 1), (1, 3)], [(1, 2), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
800,801,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27339.809888206102,57339.8098882061,"[[(1, 3), (4, 6)], [(4, 1), (1, 2), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
801,802,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47347.51785793374,57347.51785793374,"[[(1, 2)], [(1, 1)], [(3, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
802,803,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47347.51785793374,57347.51785793374,"[[(1, 2)], [(1, 1)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
803,804,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47347.51785793374,57347.51785793374,"[[(1, 2)], [(1, 1)], [(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8), (7, 9)]]"
804,805,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47347.517857933795,57347.517857933795,"[[(1, 2)], [(1, 1)], [(3, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
805,806,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",27367.369416640664,57367.369416640664,"[[(3, 2), (4, 7)], [(5, 1), (7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)]]"
806,807,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",27367.369416640664,57367.369416640664,"[[(3, 2), (4, 7)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)]]"
807,808,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27371.773886899522,57371.77388689952,"[[(5, 1), (3, 2), (1, 9)], [(7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
808,809,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27371.773886899522,57371.77388689952,"[[(5, 1), (3, 2), (1, 9)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)]]"
809,810,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27371.773886899522,57371.77388689952,"[[(4, 1), (3, 2), (1, 9)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)]]"
810,811,"['frag_11_c00001', 'frag_16_c00001']","[[7], [8, 6]]",27374.428996929782,57374.42899692978,"[[(4, 1), (3, 2), (1, 5), (5, 6)], [(1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
811,812,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37378.84555702828,57378.84555702828,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
812,813,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37378.84555702828,57378.84555702828,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (6, 4), (5, 6), (4, 7), (2, 8), (3, 9)]]"
813,814,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27380.174019101833,57380.17401910183,"[[(4, 1), (5, 7), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)]]"
814,815,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27384.73456912776,57384.73456912776,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)]]"
815,816,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27384.73456912776,57384.73456912776,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)]]"
816,817,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47387.1351077623,57387.1351077623,"[[(4, 1), (1, 2), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)], [(1, 3), (2, 6)]]"
817,818,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47387.1351077623,57387.1351077623,"[[(4, 1), (1, 2), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)], [(1, 3), (2, 6)]]"
818,819,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27396.78979092755,57396.78979092755,"[[(3, 1), (1, 9)], [(1, 2), (7, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8)]]"
819,820,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27396.78979092755,57396.78979092755,"[[(3, 1), (1, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
820,821,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",37411.605016151356,57411.605016151356,"[[(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)], [(2, 5), (1, 6)]]"
821,822,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27426.04800010493,57426.04800010493,"[[(1, 5), (2, 6)], [(4, 1), (7, 2), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
822,823,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27426.571052615385,57426.571052615385,"[[(3, 1), (1, 2), (2, 6)], [(1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
823,824,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27426.571052615385,57426.571052615385,"[[(3, 1), (1, 2), (2, 6)], [(1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)]]"
824,825,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",57428.77822672165,57428.77822672165,"[[(1, 6), (2, 9)], [(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
825,826,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27440.087290127587,57440.08729012759,"[[(1, 2), (3, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
826,827,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27440.087290127587,57440.08729012759,"[[(1, 2), (3, 7)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
827,828,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27452.420936109673,57452.42093610967,"[[(2, 1), (1, 5)], [(1, 2), (7, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
828,829,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27479.87184904903,57479.87184904903,"[[(4, 1), (1, 3), (5, 6)], [(7, 2), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
829,830,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27483.06281788164,57483.06281788164,"[[(4, 1), (2, 8), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7)]]"
830,831,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27516.90122089014,57516.90122089014,"[[(1, 3), (4, 6)], [(4, 1), (1, 2), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
831,832,"['frag_04_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[8], [], []]",47524.57458131001,57524.57458131001,"[[(2, 2)], [(1, 1)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
832,833,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47524.609190617804,57524.609190617804,"[[(1, 2)], [(1, 1)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
833,834,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",47524.609190617775,57524.609190617775,"[[(1, 2)], [(1, 1)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
834,835,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27527.642032164265,57527.642032164265,"[[(1, 5), (4, 7)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 6), (6, 8), (3, 9)]]"
835,836,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27532.046502423123,57532.04650242312,"[[(5, 1), (3, 5), (1, 9)], [(7, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8)]]"
836,837,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27532.046502423123,57532.04650242312,"[[(5, 1), (3, 5), (1, 9)], [(7, 2), (1, 3), (2, 4), (4, 6), (5, 7), (6, 8)]]"
837,838,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27532.046502423123,57532.04650242312,"[[(4, 1), (3, 5), (1, 9)], [(7, 2), (1, 3), (2, 4), (4, 6), (5, 7), (6, 8)]]"
838,839,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27583.292655133788,57583.29265513379,"[[(3, 1), (5, 5)], [(7, 2), (1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (3, 9)]]"
839,840,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27583.292655133788,57583.29265513379,"[[(3, 1), (5, 5)], [(7, 2), (1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
840,841,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27583.292655133817,57583.29265513382,"[[(3, 1), (5, 5)], [(7, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (1, 9)]]"
841,842,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27611.324155679933,57611.32415567993,"[[(2, 1), (1, 3)], [(7, 2), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
