,SolN,Fragments,ObjValNoPen,ObjValWithPen
233,234,"['frag_06_c00001', 'frag_08_c00001', 'frag_09_c00001']",0.212282421158152,2.212282421158152
234,235,"['frag_03_c00001', 'frag_06_c00001', 'frag_13_c00001']",0.21695270385365006,2.21695270385365
235,236,"['frag_05_c00001', 'frag_07_c00001', 'frag_09_c00001']",0.2189216854451672,2.218921685445167
236,237,"['frag_06_c00001', 'frag_07_c00001', 'frag_09_c00001']",0.21986136897044695,2.219861368970447
237,238,"['frag_03_c00001', 'frag_09_c00001', 'frag_12_c00001']",0.22329359312297825,2.2232935931229783
238,239,"['frag_03_c00001', 'frag_09_c00001', 'frag_11_c00001']",0.22543086248176358,2.2254308624817636
239,240,"['frag_01_c00001', 'frag_09_c00001', 'frag_13_c00001']",0.23000431939446742,2.2300043193944674
240,241,"['frag_04_c00001', 'frag_05_c00001', 'frag_13_c00001']",0.23095772963085182,2.230957729630852
241,242,"['frag_01_c00001', 'frag_08_c00001', 'frag_14_c00001']",0.235529790074116,2.235529790074116
242,243,"['frag_01_c00001', 'frag_06_c00001', 'frag_16_c00001']",0.23687587175430203,2.236875871754302
243,244,"['frag_03_c00001', 'frag_07_c00001', 'frag_12_c00001']",0.2371127000165405,2.2371127000165405
